id,text_label,text,label,prediction
13496.json,FALSE,CNN accidentally aired 30 minutes of pornography in Boston on Thanksgiving night.,0,0
1516.json,TRUE,"Bill McCollum voted four times to raise his own pay, by a total of $51,000, and earns a congressional pension worth more than $75,000 a year.",1,0
137.json,pants-fire,"The signers of the Declaration of Independence were ""brave people, most of whom, by the way, were clergymen.""",0,0
6345.json,pants-fire,"Says Donna Campbell is pushing a 35 percent sales tax extending to medicine, groceries and real estate.",0,0
5410.json,TRUE,Over 40 percent of children born in America are born out of wedlock.,1,0
536.json,half-true,"We're borrowing money from China and Saudi Arabia ""to finance this war"" in Iraq.",1,0
8161.json,FALSE,"Says that in his first two years, Wisconsin has seen its best two-year job growth in a decade.",0,0
8450.json,barely-true,"In 45 out of 50 states, on average men are seeing their premiums double, going up 99 percent. Women up 62 percent.",0,0
3156.json,TRUE,Georgia is the second-fastest growing state for international tourists.,1,0
6407.json,half-true,"When I left the Senate, we were on a trajectory towards a balanced budget.",1,0
8026.json,TRUE,"Guess what, governor? Theres no fried butter in Newark. Just 13 percent unemployment.",1,0
3817.json,TRUE,Says Republican-approved changes to make it more difficult to participate in Ohio elections include reducing in-person early voting from 35 days to six.,1,0
4261.json,FALSE,High-speed rail would have cost Florida taxpayers $1 billion to build.,0,0
3076.json,mostly-true,"Between 2000 and 2006, health insurance company profits quadrupled.",1,0
5909.json,mostly-true,Says One-third of our healthcare dollars go to wasteful insurance billing and bureaucracy.,1,0
10128.json,FALSE,"Obama, instead of nominating a health professional, he nominated someone who is an anti-gun activist (for surgeon general).",0,0
10599.json,half-true,Black people are eight times more likely to be arrested than white people in Madison.,1,0
1215.json,pants-fire,"For the first time in history, the Democratic Congress will not allow an increase in the social security COLA (cost of living adjustment).",0,0
10700.json,pants-fire,"Says Ted Cruz said, There is no place for gays or atheists in my America. None. Our Constitution makes that clear.",0,0
11750.json,mostly-true,We spend more on our military than the next eight nations combined.,1,0
5776.json,FALSE,"Says Cape May, Cumberland, Salem and part of Atlantic counties are all south of the Mason-Dixon line.",0,0
2462.json,barely-true,"Says Republican opponent Jason Isaac is peddling a plan meaning Texans would pay the highest sales taxes in America, up to 14.5 percent.",0,0
9208.json,mostly-true,David Dewhurst currently owes more than $1 million to vendors for services provided to his 2012 U.S. Senate campaign.,1,0
4573.json,mostly-true,Says Rick Perry supported a guest worker program to help people who would otherwise be illegal aliens.,1,0
10506.json,pants-fire,"On climate change, the temperature readings have been fabricated, and its all blowing up in their (scientists) faces.",0,0
2920.json,mostly-true,Republicans created a trillion dollar prescription drug entitlement program without paying for it.,1,0
8465.json,barely-true,Test scores had gone up steadily for 40 years until No Child Left Behind and Race to the Top.,0,0
8322.json,pants-fire,Warren Buffett says stop Obamacare now and start over.,0,0
8521.json,barely-true,"When you add a dollar value to mandates, government took almost 50 percent of the American peoples money.",0,0
6514.json,barely-true,"In Florida, theyre already talking about how the Ryan-Romney plan will end Medicare and replace it with a voucher.",0,0
12898.json,half-true,I opposed the only multilateral trade deal that came before the Senate while I was there.,1,0
6818.json,FALSE,Says Ohios Issue 2 will create a redistricting commission that will have a blank check to spend our money.,0,0
12273.json,mostly-true,"Andrew Jackson was the last president who actually balanced the federal budget, where we had no national debt.",1,0
731.json,half-true,"Sarah Palin endorsed a Wasilla policy that charged sexual assault victims for their ""rape kits.""",1,0
4796.json,mostly-true,One-third of our college grads leave Ohio within three years.,1,0
9946.json,barely-true,Says Gwen Graham was a Washington lobbyist.,0,0
12347.json,mostly-true,Theres no data that says a gun-free zone has saved lives.,1,0
11035.json,FALSE,"On support for Trade Promotion Authority, calledfast-track",0,0
10818.json,barely-true,Republicans have already cut our neighborhood public schools three budgets in a row.,0,0
8721.json,FALSE,Says David Jolly lobbied for government-run health care just last year.,0,0
2520.json,barely-true,"The Chilean privatization scheme that Sharron Angle supports has resulted in hidden fees, fewer benefits, and millions of people with no coverage.",0,0
7718.json,half-true,"The Dolphins stadium renovation will create more than 4,000 new local jobs.",1,0
4147.json,half-true,Says the state budget doubled property tax credits for seniors and middle class New Jerseyans and had no tax increases for any New Jersey family for the second year in a row.,1,0
6427.json,TRUE,"In June 2012 we actually had more people go on Social Security Disability [85,000] ... than the 80,000 jobs that were created.",1,0
9655.json,half-true,"Between June 30 and July 10, CNN interviewed 17 Israeli public officials versus onePalestinian official.",1,0
12841.json,half-true,The poverty rates in America today arent much better than when we started the War on Poverty.,1,0
5735.json,half-true,Says his sons were targeted on Facebook by out-of-state protesters.,1,0
2805.json,half-true,"The Republican who was just elected governor of the great state of Florida paid his campaign staffers, not with money, but with American Express gift cards.",1,0
2451.json,pants-fire,Marco Rubio tried to insert $1.5 million for a rowing institute into the state budget.,0,0
11669.json,mostly-true,"Up until recently, 75 percent of all the sorties that left the base came back without dropping their ordnances, because there was such a concern about making sure that there were no civilian casualties.",1,0
10896.json,half-true,There is not a single documented case of abuse of the bulk metadata collectionprogram.,1,0
12555.json,FALSE,"Because of Obamacare, you have so many part-time jobs.",0,0
10977.json,TRUE,"The Confederate battle flag at the South Carolina statehouse must fly at a height of 30 feet. Any changes -- taken down, or even at half-staff, if that can be done -- must be passed by a supermajority of the General Assembly.",1,0
4596.json,barely-true,Every worker pays 15.3 percent payroll tax.,0,0
8631.json,TRUE,"The Walton family, which owns Wal-Mart, controls a fortune equal to the wealth of the bottom 42 percent of Americans combined.",1,0
5463.json,barely-true,President Obama pushed through the stimulus based on the promise of keeping unemployment under 8 percent.,0,0
9709.json,FALSE,Ed Gillespie supports a personhood amendment.,0,0
790.json,pants-fire,(Bill) Ayers and Obama ran a radical education foundation together.,0,0
5326.json,half-true,President Obama is shrinking our military.,1,0
4900.json,barely-true,The only reason the unemployment rate is going down is because twice as many people dropped out of the employment pool as the number of jobs were created.,0,0
9357.json,mostly-true,Cap and trade legislation was originally a Republican idea.,1,0
2553.json,barely-true,Says James Langevin voted to spend $3 billion for a jet engine no one wants.,0,0
5639.json,half-true,Says Congressman Steve Rothman voted against funding for President Barack Obamas auto bailout and would have let automakers go bankrupt.,1,0
2800.json,half-true,Georgias high school graduation rate topped 80 percent in 2010.,1,0
12482.json,half-true,"When a bill is sent to the governors office, there is no option for changing it. You sign it or you dont sign it. While there was lots of conversation, there was really no opportunity for any sort of amending.",1,0
4604.json,pants-fire,"The IRS is already planning on 19,500 new employees to administer Obamas health care mandate.",0,0
9833.json,mostly-true,My campaign alone has created more jobs in the state of Rhode Island than Narragansett Beer.,1,0
10774.json,FALSE,Algeria wanted to be taken off of the terror list at the time it made an unreported donation to the Clinton Foundation.,0,0
8561.json,barely-true,The (health care) law does not demand that all of these cancellations go out.,0,0
